Title,Description,Link,Date,StartDate,EndDate,Location
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,2. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
Dnevi Škofjeloškega pasijona 2024 - Pasijonske miniature,"Več: Župnija Škofja Loka, zupnija.skofja.loka@rkc.si,
04 512 06 72; Zavod 973,
ema.nunar@zavod973.si
",,2. april 2024,2. april 2024---8:00-17:00,,"Škofja Loka
Cerkev Marije Brezmadežne v Škofji Loki (nunska cerkev)"
Dnevi Škofjeloškega pasijona 2024 - Pasijonska razstava | Črtomir Frelih: Križev pot,"Razstavo si lahko ogledate v delovnem času Sokolskega doma Škofja Loka:•	torek–petek: 10.00–12.00 in 17.00–19.00,•	sobota: 9.30–12.30,•	nedelja: 9.30–12.30 in 17.00–19.00,•	ponedeljki in prazniki: zaprto.
Več: Zavod 973, ema.nunar@zavod973.si; Sokolski dom Škofja Loka, info@sokolskidom.si, 04 511 23 35
",,2. april 2024,2. april 2024---Po urniku Sokolskega doma,,"Škofja Loka
Sokolski dom Škofja Loka"
"Ophéliejino odkrivanje Škofje Loke skozi oči Toneta Mlakarja, razstava fotografij mesta med letoma 1950 in 1970 in leta 2022","Razstava predstavlja podobe škofjeloške stavbne in urbanistične kulturne dediščine nekoč in danes. Vključuje nabor fotografij iz arhiva Toneta Mlakarja, ki je več kot pet desetletij beležil kroniko Škofje Loke, njene arhitekture in prebivalcev, urbane in podeželske kulturne krajine. Barvne fotografije na razstavi je posnela Ophélie Chapuis iz Francije, študentka umetnostne zgodovine, kulturnega posredovanja in kuriranja razstav na Univerzi v Toursu, ki je bila prostovoljka v okviru Zavoda O v Škofji Loki. V tem času je delala tudi v Loškem muzeju, kjer sta ji nekdanji vodja projektov Branka Gradišar in kustosinja Nina Misson predlagali, da med digitaliziranjem arhiva Toneta Mlakarja pripravi izbor fotografij Škofje Loke in izbrane fotografije tudi sama poustvari. V muzeju smo želeli s tem hkrati spodbuditi drugačne načine raziskovanja stavbne dediščine Škofje Loke: Ophélie Chapuis, le kratek čas živeča v Loki, tako rekoč turistka, se je odpravila po mestnih ulicah v iskanju zgodovine, ki jo je v objektiv ujel Tone Mlakar.
Vabljeni!

Foto: Tone Mlakar, Cerkev Marije Brezmadežne, ok. 1960 (levo), Ophélie Chapuis, Cerkev Marije Brezmadežne, 2022 (desno)

Več: info@loski-muzej.si, 04 517 04 00
",,3. april 2024,,,"Škofja Loka
Okrogli stolp, Loški muzej Škofja Loka"
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,3. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
Dnevi Škofjeloškega pasijona 2024 - Pasijonske miniature,"Več: Župnija Škofja Loka, zupnija.skofja.loka@rkc.si,
04 512 06 72; Zavod 973,
ema.nunar@zavod973.si
",,3. april 2024,3. april 2024---8:00-17:00,,"Škofja Loka
Cerkev Marije Brezmadežne v Škofji Loki (nunska cerkev)"
Dnevi Škofjeloškega pasijona 2024 - Pasijonska razstava | Črtomir Frelih: Križev pot,"Razstavo si lahko ogledate v delovnem času Sokolskega doma Škofja Loka:•	torek–petek: 10.00–12.00 in 17.00–19.00,•	sobota: 9.30–12.30,•	nedelja: 9.30–12.30 in 17.00–19.00,•	ponedeljki in prazniki: zaprto.
Več: Zavod 973, ema.nunar@zavod973.si; Sokolski dom Škofja Loka, info@sokolskidom.si, 04 511 23 35
",,3. april 2024,3. april 2024---Po urniku Sokolskega doma,,"Škofja Loka
Sokolski dom Škofja Loka"
"Ophéliejino odkrivanje Škofje Loke skozi oči Toneta Mlakarja, razstava fotografij mesta med letoma 1950 in 1970 in leta 2022","Razstava predstavlja podobe škofjeloške stavbne in urbanistične kulturne dediščine nekoč in danes. Vključuje nabor fotografij iz arhiva Toneta Mlakarja, ki je več kot pet desetletij beležil kroniko Škofje Loke, njene arhitekture in prebivalcev, urbane in podeželske kulturne krajine. Barvne fotografije na razstavi je posnela Ophélie Chapuis iz Francije, študentka umetnostne zgodovine, kulturnega posredovanja in kuriranja razstav na Univerzi v Toursu, ki je bila prostovoljka v okviru Zavoda O v Škofji Loki. V tem času je delala tudi v Loškem muzeju, kjer sta ji nekdanji vodja projektov Branka Gradišar in kustosinja Nina Misson predlagali, da med digitaliziranjem arhiva Toneta Mlakarja pripravi izbor fotografij Škofje Loke in izbrane fotografije tudi sama poustvari. V muzeju smo želeli s tem hkrati spodbuditi drugačne načine raziskovanja stavbne dediščine Škofje Loke: Ophélie Chapuis, le kratek čas živeča v Loki, tako rekoč turistka, se je odpravila po mestnih ulicah v iskanju zgodovine, ki jo je v objektiv ujel Tone Mlakar.
Vabljeni!

Foto: Tone Mlakar, Cerkev Marije Brezmadežne, ok. 1960 (levo), Ophélie Chapuis, Cerkev Marije Brezmadežne, 2022 (desno)

Več: info@loski-muzej.si, 04 517 04 00
",,4. april 2024,,,"Škofja Loka
Okrogli stolp, Loški muzej Škofja Loka"
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,4. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
Dnevi Škofjeloškega pasijona 2024 - Pasijonske miniature,"Več: Župnija Škofja Loka, zupnija.skofja.loka@rkc.si,
04 512 06 72; Zavod 973,
ema.nunar@zavod973.si
",,4. april 2024,4. april 2024---8:00-17:00,,"Škofja Loka
Cerkev Marije Brezmadežne v Škofji Loki (nunska cerkev)"
Dnevi Škofjeloškega pasijona 2024 - Pasijonska razstava | Črtomir Frelih: Križev pot,"Razstavo si lahko ogledate v delovnem času Sokolskega doma Škofja Loka:•	torek–petek: 10.00–12.00 in 17.00–19.00,•	sobota: 9.30–12.30,•	nedelja: 9.30–12.30 in 17.00–19.00,•	ponedeljki in prazniki: zaprto.
Več: Zavod 973, ema.nunar@zavod973.si; Sokolski dom Škofja Loka, info@sokolskidom.si, 04 511 23 35
",,4. april 2024,4. april 2024---Po urniku Sokolskega doma,,"Škofja Loka
Sokolski dom Škofja Loka"
"Ophéliejino odkrivanje Škofje Loke skozi oči Toneta Mlakarja, razstava fotografij mesta med letoma 1950 in 1970 in leta 2022","Razstava predstavlja podobe škofjeloške stavbne in urbanistične kulturne dediščine nekoč in danes. Vključuje nabor fotografij iz arhiva Toneta Mlakarja, ki je več kot pet desetletij beležil kroniko Škofje Loke, njene arhitekture in prebivalcev, urbane in podeželske kulturne krajine. Barvne fotografije na razstavi je posnela Ophélie Chapuis iz Francije, študentka umetnostne zgodovine, kulturnega posredovanja in kuriranja razstav na Univerzi v Toursu, ki je bila prostovoljka v okviru Zavoda O v Škofji Loki. V tem času je delala tudi v Loškem muzeju, kjer sta ji nekdanji vodja projektov Branka Gradišar in kustosinja Nina Misson predlagali, da med digitaliziranjem arhiva Toneta Mlakarja pripravi izbor fotografij Škofje Loke in izbrane fotografije tudi sama poustvari. V muzeju smo želeli s tem hkrati spodbuditi drugačne načine raziskovanja stavbne dediščine Škofje Loke: Ophélie Chapuis, le kratek čas živeča v Loki, tako rekoč turistka, se je odpravila po mestnih ulicah v iskanju zgodovine, ki jo je v objektiv ujel Tone Mlakar.
Vabljeni!

Foto: Tone Mlakar, Cerkev Marije Brezmadežne, ok. 1960 (levo), Ophélie Chapuis, Cerkev Marije Brezmadežne, 2022 (desno)

Več: info@loski-muzej.si, 04 517 04 00
",,5. april 2024,,,"Škofja Loka
Okrogli stolp, Loški muzej Škofja Loka"
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,5. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
Dnevi Škofjeloškega pasijona 2024 - Pasijonske miniature,"Več: Župnija Škofja Loka, zupnija.skofja.loka@rkc.si,
04 512 06 72; Zavod 973,
ema.nunar@zavod973.si
",,5. april 2024,5. april 2024---8:00-17:00,,"Škofja Loka
Cerkev Marije Brezmadežne v Škofji Loki (nunska cerkev)"
Dnevi Škofjeloškega pasijona 2024 - Pasijonska razstava | Črtomir Frelih: Križev pot,"Razstavo si lahko ogledate v delovnem času Sokolskega doma Škofja Loka:•	torek–petek: 10.00–12.00 in 17.00–19.00,•	sobota: 9.30–12.30,•	nedelja: 9.30–12.30 in 17.00–19.00,•	ponedeljki in prazniki: zaprto.
Več: Zavod 973, ema.nunar@zavod973.si; Sokolski dom Škofja Loka, info@sokolskidom.si, 04 511 23 35
",,5. april 2024,5. april 2024---Po urniku Sokolskega doma,,"Škofja Loka
Sokolski dom Škofja Loka"
"Ophéliejino odkrivanje Škofje Loke skozi oči Toneta Mlakarja, razstava fotografij mesta med letoma 1950 in 1970 in leta 2022","Razstava predstavlja podobe škofjeloške stavbne in urbanistične kulturne dediščine nekoč in danes. Vključuje nabor fotografij iz arhiva Toneta Mlakarja, ki je več kot pet desetletij beležil kroniko Škofje Loke, njene arhitekture in prebivalcev, urbane in podeželske kulturne krajine. Barvne fotografije na razstavi je posnela Ophélie Chapuis iz Francije, študentka umetnostne zgodovine, kulturnega posredovanja in kuriranja razstav na Univerzi v Toursu, ki je bila prostovoljka v okviru Zavoda O v Škofji Loki. V tem času je delala tudi v Loškem muzeju, kjer sta ji nekdanji vodja projektov Branka Gradišar in kustosinja Nina Misson predlagali, da med digitaliziranjem arhiva Toneta Mlakarja pripravi izbor fotografij Škofje Loke in izbrane fotografije tudi sama poustvari. V muzeju smo želeli s tem hkrati spodbuditi drugačne načine raziskovanja stavbne dediščine Škofje Loke: Ophélie Chapuis, le kratek čas živeča v Loki, tako rekoč turistka, se je odpravila po mestnih ulicah v iskanju zgodovine, ki jo je v objektiv ujel Tone Mlakar.
Vabljeni!

Foto: Tone Mlakar, Cerkev Marije Brezmadežne, ok. 1960 (levo), Ophélie Chapuis, Cerkev Marije Brezmadežne, 2022 (desno)

Več: info@loski-muzej.si, 04 517 04 00
",,6. april 2024,,,"Škofja Loka
Okrogli stolp, Loški muzej Škofja Loka"
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,6. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
Dnevi Škofjeloškega pasijona 2024 - Pasijonske miniature,"Več: Župnija Škofja Loka, zupnija.skofja.loka@rkc.si,
04 512 06 72; Zavod 973,
ema.nunar@zavod973.si
",,6. april 2024,6. april 2024---8:00-17:00,,"Škofja Loka
Cerkev Marije Brezmadežne v Škofji Loki (nunska cerkev)"
Dnevi Škofjeloškega pasijona 2024 - Pasijonska razstava | Črtomir Frelih: Križev pot,"Razstavo si lahko ogledate v delovnem času Sokolskega doma Škofja Loka:•	torek–petek: 10.00–12.00 in 17.00–19.00,•	sobota: 9.30–12.30,•	nedelja: 9.30–12.30 in 17.00–19.00,•	ponedeljki in prazniki: zaprto.
Več: Zavod 973, ema.nunar@zavod973.si; Sokolski dom Škofja Loka, info@sokolskidom.si, 04 511 23 35
",,6. april 2024,6. april 2024---Po urniku Sokolskega doma,,"Škofja Loka
Sokolski dom Škofja Loka"
"Ophéliejino odkrivanje Škofje Loke skozi oči Toneta Mlakarja, razstava fotografij mesta med letoma 1950 in 1970 in leta 2022","Razstava predstavlja podobe škofjeloške stavbne in urbanistične kulturne dediščine nekoč in danes. Vključuje nabor fotografij iz arhiva Toneta Mlakarja, ki je več kot pet desetletij beležil kroniko Škofje Loke, njene arhitekture in prebivalcev, urbane in podeželske kulturne krajine. Barvne fotografije na razstavi je posnela Ophélie Chapuis iz Francije, študentka umetnostne zgodovine, kulturnega posredovanja in kuriranja razstav na Univerzi v Toursu, ki je bila prostovoljka v okviru Zavoda O v Škofji Loki. V tem času je delala tudi v Loškem muzeju, kjer sta ji nekdanji vodja projektov Branka Gradišar in kustosinja Nina Misson predlagali, da med digitaliziranjem arhiva Toneta Mlakarja pripravi izbor fotografij Škofje Loke in izbrane fotografije tudi sama poustvari. V muzeju smo želeli s tem hkrati spodbuditi drugačne načine raziskovanja stavbne dediščine Škofje Loke: Ophélie Chapuis, le kratek čas živeča v Loki, tako rekoč turistka, se je odpravila po mestnih ulicah v iskanju zgodovine, ki jo je v objektiv ujel Tone Mlakar.
Vabljeni!

Foto: Tone Mlakar, Cerkev Marije Brezmadežne, ok. 1960 (levo), Ophélie Chapuis, Cerkev Marije Brezmadežne, 2022 (desno)

Več: info@loski-muzej.si, 04 517 04 00
",,7. april 2024,,,"Škofja Loka
Okrogli stolp, Loški muzej Škofja Loka"
Dolgo 19. stoletje: Škofja Loka od leta 1803 do 1914,"Razstava skozi izbrana poglavja prikazuje utrip življenja in razvoj Škofje Loke, Selške in Poljanske doline z Žirmi od leta 1803, ko je bilo Loško gospostvo podržavljeno, do leta 1914, ko se je začela prva svetovna vojna. Posamezni tematski sklopi se med sabo prepletajo in so umeščeni v širši kontekst velikih zgodovinskih prelomnic avstrijske monarhije, evropskega prostora in nenazadnje sveta.
»Dolgo 19. stoletje« na Loškem je tako zaobjeto s predstavitvijo upravnih sprememb v Ilirskih provincah in avstrijski monarhiji, kulta cesarja, velike revolucije imenovane 'pomlad narodov', društvenega življenja, izzivov na kmetijskem in gospodarskem področju, delovanja šolstva in zdravstva, naravnih katastrof ter vsakdanjega življenja, ki je bilo neločljivo prepleteno s cerkvenim koledarjem in prazniki.

V prizadevanjih za povečevanje dostopnosti razstavnih vsebin, so besedila prevedena v lahko branje in brajico, video vsebine podnaslovljene, posebej označeni predmeti pa so na voljo za dotik. Vabljeni!

Foto: Veduta Škofje Loke, Wagnerjeve vedute Kranjske, 1842–1848

Več: Loški muzej, info@loski-muzej.si, 04 517 04 00
",,7. april 2024,,,"Škofja Loka
Galerija na gradu, Loški Muzej Škofja Loka"
